개방자치단체코드,관리번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3540000,202635400000800843,인천광역시 부평구청,인천광역시 부평구 평천로317번길 19,인천광역시 부평구 갈산1동 161-14,생활방범,2,,,,,032-509-5006,37.51864,126.7250,2026-03-31,,2026-05-19 22:58:21,2026-05-18 14:27:00
3540000,202635400000801123,인천광역시 부평구청,인천광역시 부평구 후정동로 2613,인천광역시 부평구 삼산1동 74-17,생활방범,2,,,,,032-509-5006,37.51950,126.7382,2026-03-31,,2026-05-19 22:58:17,2026-05-18 14:27:03
3540000,202635400000801125,인천광역시 부평구청,인천광역시 부평구 체육관로 30,인천광역시 부평구 삼산2동 459-1,생활방범,2,,,,,032-509-5006,37.50811,126.7345,2026-03-31,,2026-05-19 22:58:17,2026-05-18 14:27:03
3540000,202635400000801274,인천광역시 부평구청,인천광역시 부평구,인천광역시 부평구 일신동 95-5,생활방범,2,,,,,032-509-5006,37.48138,126.7460,2026-03-31,,2026-05-19 22:58:22,2026-05-18 14:27:04
3540000,202635400000801275,인천광역시 부평구청,인천광역시 부평구,인천광역시 부평구 일신동 74,생활방범,2,,,,,032-509-5006,37.48382,126.7500,2026-03-31,,2026-05-19 22:58:22,2026-05-18 14:27:04
3540000,202635400000801120,인천광역시 부평구청,인천광역시 부평구 부평문화로105번길 23,인천광역시 부평구 부평5동 150-47,생활방범,2,,,,,032-509-5006,37.49548,126.7285,2026-03-31,,2026-05-19 22:58:17,2026-05-18 14:27:03
3540000,202635400000800902,인천광역시 부평구청,인천광역시 부평구 경인로1031번길 418,인천광역시 부평구 부개1동 225-12,생활방범,2,,,,,032-509-5006,37.48816,126.7330,2026-03-31,,2026-05-19 22:58:23,2026-05-18 14:27:01
3540000,202635400000801126,인천광역시 부평구청,인천광역시 부평구 충선로 234번길 70,인천광역시 부평구 삼산2동 454-11,생활방범,2,,,,,032-509-5006,37.50898,126.7414,2026-03-31,,2026-05-19 22:58:17,2026-05-18 14:27:03
3540000,202635400000801121,인천광역시 부평구청,인천광역시 부평구 길주남로 86,인천광역시 부평구 부평5동 10-866,생활방범,2,,,,,032-509-5006,37.50424,126.7310,2026-03-31,,2026-05-19 22:58:17,2026-05-18 14:27:03
3540000,202635400000801316,인천광역시 부평구청,인천광역시 부평구 부일로 70,인천광역시 부평구 부개2동 166-3,생활방범,2,,,,,032-509-5006,37.48889,126.7374,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:04
3540000,202635400000801319,인천광역시 부평구청,인천광역시 부평구 신트리로 21,인천광역시 부평구 부평4동 880,생활방범,4,,,,,032-509-5006,37.50644,126.7253,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:04
3540000,202635400000801320,인천광역시 부평구청,인천광역시 부평구 신트리로 21,인천광역시 부평구 부평4동 891,생활방범,4,,,,,032-509-5006,37.50697,126.7272,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:04
3540000,202635400000801317,인천광역시 부평구청,인천광역시 부평구,인천광역시 부평구 부개3동 500-2,생활방범,2,,,,,032-509-5006,37.50000,126.7372,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:04
3540000,202635400000801318,인천광역시 부평구청,인천광역시 부평구 신트리로 21,인천광역시 부평구 부평4동 880,생활방범,3,,,,,032-509-5006,37.50704,126.7246,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:04
3540000,202635400000801336,인천광역시 부평구청,인천광역시 부평구 경원대로 1403번길 4,인천광역시 부평구 부평5동 159-8,생활방범,3,,,,,032-509-5006,37.49142,126.7250,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:04
3540000,202635400000801321,인천광역시 부평구청,인천광역시 부평구 동수천로 71,인천광역시 부평구 부평5동 962,생활방범,1,,,,,032-509-5006,37.49045,126.7349,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:04
3540000,202635400000801322,인천광역시 부평구청,인천광역시 부평구 동수천로 71,인천광역시 부평구 부평5동 962,생활방범,1,,,,,032-509-5006,37.49051,126.7346,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:04
3540000,202635400000801323,인천광역시 부평구청,인천광역시 부평구 동수천로 71,인천광역시 부평구 부평5동 962,생활방범,1,,,,,032-509-5006,37.49078,126.7343,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:04
3540000,202635400000801324,인천광역시 부평구청,인천광역시 부평구 동수천로 71,인천광역시 부평구 부평5동 962,생활방범,1,,,,,032-509-5006,37.49074,126.7340,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:04
3540000,202635400000801325,인천광역시 부평구청,인천광역시 부평구,인천광역시 부평구 부개2동 206-1,생활방범,2,,,,,032-509-5006,37.4888,126.7389,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:04
3540000,202635400000801326,인천광역시 부평구청,인천광역시 부평구 수변로 22,인천광역시 부평구 부개1동 468,생활방범,2,,,,,032-509-5006,37.48870,126.7406,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:04
3540000,202635400000801337,인천광역시 부평구청,인천광역시 부평구 부흥로 366번길 34,인천광역시 부평구 부평5동 171,생활방범,2,,,,,032-509-5006,37.49666,126.7311,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:04
3540000,202635400000801330,인천광역시 부평구청,인천광역시 부평구 후정동로 50,인천광역시 부평구 삼산1동 60-6,생활방범,2,,,,,032-509-5006,37.52179,126.7380,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:04
3540000,202635400000801334,인천광역시 부평구청,인천광역시 부평구 부흥로 337,인천광역시 부평구 부평4동 378-4,생활방범,3,,,,,032-509-5006,37.49827,126.7296,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:04
3540000,202635400000801331,인천광역시 부평구청,인천광역시 부평구 영성로 621,인천광역시 부평구 삼산1동 118-44,생활방범,2,,,,,032-509-5006,37.52063,126.7459,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:04
3540000,202635400000801332,인천광역시 부평구청,인천광역시 부평구 부평문화로65번길3,인천광역시 부평구 부평4동 212-64,생활방범,3,,,,,032-509-5006,37.50446,126.6919,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:04
3540000,202635400000801333,인천광역시 부평구청,인천광역시 부평구 부흥북로41번길 116,인천광역시 부평구 부평4동 375-73,생활방범,2,,,,,032-509-5006,37.50192,126.7264,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:04
3540000,202635400000801335,인천광역시 부평구청,인천광역시 부평구 부평대로88번길 10,인천광역시 부평구 부평4동 442-17,생활방범,3,,,,,032-509-5006,37.49944,126.7229,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:04
3540000,202635400000800883,인천광역시 부평구청,인천광역시 부평구 영성동로18번길 51,인천광역시 부평구 삼산1동 517,어린이보호,2,,,,,032-509-5006,37.52000,126.7501,2026-03-31,,2026-05-19 22:58:23,2026-05-18 14:27:00
3540000,202635400000800819,인천광역시 부평구청,인천광역시 부평구 장제로110번길 51,인천광역시 부평구 부평5동 177-7,생활방범,3,,,,,032-509-5006,37.49511,126.7331,2026-03-31,,2026-05-19 22:58:21,2026-05-18 14:27:00
3540000,202635400000800881,인천광역시 부평구청,인천광역시 부평구 영성동로18번길 51,인천광역시 부평구 삼산1동 517,어린이보호,2,,,,,032-509-5006,37.51922,126.7494,2026-03-31,,2026-05-19 22:58:23,2026-05-18 14:27:00
3540000,202635400000800882,인천광역시 부평구청,인천광역시 부평구 영성동로18번길 51,인천광역시 부평구 삼산1동 517,어린이보호,2,,,,,032-509-5006,37.52007,126.7493,2026-03-31,,2026-05-19 22:58:23,2026-05-18 14:27:00
3540000,202635400000800884,인천광역시 부평구청,인천광역시 부평구 부흥로366번길 21,인천광역시 부평구 부평5동 167-3,어린이보호,2,,,,,032-509-5006,37.49669,126.7323,2026-03-31,,2026-05-19 22:58:23,2026-05-18 14:27:00
3540000,202635400000800885,인천광역시 부평구청,인천광역시 부평구,인천광역시 부평구 삼산2동 445-7,생활방범,2,,,,,032-509-5006,37.51373,126.7384,2026-03-31,,2026-05-19 22:58:23,2026-05-18 14:27:00
3540000,202635400000801059,인천광역시 부평구청,인천광역시 부평구 부흥북로41번길 172,인천광역시 부평구 부평4동 13-74,생활방범,3,,,,,032-509-5006,37.50186,126.7268,2026-03-31,,2026-05-19 22:58:27,2026-05-18 14:27:02
3540000,202635400000800200,인천광역시 부평구청,인천광역시 부평구 백범로542번길 811,인천광역시 부평구 십정1동 333-3,생활방범,2,,,,,032-509-5006,37.47434,126.6930,2026-03-31,,2026-05-19 22:58:27,2026-05-18 14:26:55
3540000,202635400000800689,인천광역시 부평구청,인천광역시 부평구 경인로912번길 121,인천광역시 부평구 부평2동 673-13,생활방범,3,,,,,032-509-5006,37.48622,126.7216,2026-03-31,,2026-05-19 22:58:27,2026-05-18 14:26:59
3540000,202635400000800690,인천광역시 부평구청,인천광역시 부평구 부영로38번길 33,인천광역시 부평구 부평2동 750-70,생활방범,3,,,,,032-509-5006,37.48900,126.7190,2026-03-31,,2026-05-19 22:58:27,2026-05-18 14:26:59
3540000,202635400000800691,인천광역시 부평구청,인천광역시 부평구 부영로 1530,인천광역시 부평구 부평2동 760-324,생활방범,3,,,,,032-509-5006,37.48667,126.7165,2026-03-31,,2026-05-19 22:58:27,2026-05-18 14:26:59
3540000,202635400000801143,인천광역시 부평구청,인천광역시 부평구 길주남로102번길 8,인천광역시 부평구 부평5동 10-954,생활방범,2,,,,,032-509-5006,37.50373,126.7327,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:03
3540000,202635400000801148,인천광역시 부평구청,인천광역시 부평구,인천광역시 부평구 갈산2동 373-1,생활방범,2,,,,,032-509-5006,37.50922,126.7250,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:03
3540000,202635400000801144,인천광역시 부평구청,인천광역시 부평구,인천광역시 부평구 부개2동 153-3,생활방범,2,,,,,032-509-5006,37.48902,126.7341,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:03
3540000,202635400000801145,인천광역시 부평구청,인천광역시 부평구,인천광역시 부평구 부개2동 132-6,생활방범,2,,,,,032-509-5006,37.49401,126.7355,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:03
3540000,202635400000801146,인천광역시 부평구청,인천광역시 부평구,인천광역시 부평구 부개2동 132-6,생활방범,2,,,,,032-509-5006,37.49388,126.7354,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:03
3540000,202635400000801147,인천광역시 부평구청,인천광역시 부평구,인천광역시 부평구 부개2동 120-343,생활방범,5,,,,,032-509-5006,37.49325,126.7390,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:03
3540000,202635400000801151,인천광역시 부평구청,인천광역시 부평구 동수로128번길 174,인천광역시 부평구 부개1동 251,어린이보호,2,,,,,032-509-5006,37.48410,126.7338,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:03
3540000,202635400000801149,인천광역시 부평구청,인천광역시 부평구 주부토로277번길 10,인천광역시 부평구 갈산1동 111-6,생활방범,3,,,,,032-509-5006,37.52019,126.7262,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:03
3540000,202635400000801152,인천광역시 부평구청,인천광역시 부평구 동수로 1561,인천광역시 부평구 부개1동 254-3,생활방범,2,,,,,032-509-5006,37.48520,126.7360,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:03
3540000,202635400000801150,인천광역시 부평구청,인천광역시 부평구 주부토로 211,인천광역시 부평구 갈산2동 361-2,생활방범,2,,,,,032-509-5006,37.51385,126.7255,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:03
3540000,202635400000801153,인천광역시 부평구청,인천광역시 부평구 경인로1084번길 75,인천광역시 부평구 부개1동 322-10,생활방범,2,,,,,032-509-5006,37.48578,126.7405,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:03
3540000,202635400000800207,인천광역시 부평구청,인천광역시 부평구,인천광역시 부평구 십정2동 316-14,생활방범,3,,,,,032-509-5006,37.47075,126.6973,2026-03-31,,2026-05-19 22:58:27,2026-05-18 14:26:55
3540000,202635400000800210,인천광역시 부평구청,인천광역시 부평구 원길로34번길,인천광역시 부평구 청천2동 259-3,생활방범,2,,,,,032-509-5006,37.50672,126.7155,2026-03-31,,2026-05-19 22:58:27,2026-05-18 14:26:55
3540000,202635400000800208,인천광역시 부평구청,인천광역시 부평구 이규보로133,인천광역시 부평구 부평3동 186-204,생활방범,2,,,,,032-509-5006,37.48360,126.7071,2026-03-31,,2026-05-19 22:58:27,2026-05-18 14:26:55
3540000,202635400000800209,인천광역시 부평구청,인천광역시 부평구 안남로433번길,인천광역시 부평구 청천2동 395-13,생활방범,2,,,,,032-509-5006,37.52172,126.7076,2026-03-31,,2026-05-19 22:58:27,2026-05-18 14:26:55
3540000,202635400000801030,인천광역시 부평구청,인천광역시 부평구 부평대로296번길 7511,인천광역시 부평구 갈산1동 130-1,생활방범,2,,,,,032-509-5006,37.52003,126.7256,2026-03-31,,2026-05-19 22:58:26,2026-05-18 14:27:02
3540000,202635400000801127,인천광역시 부평구청,인천광역시 부평구 굴포로 158,인천광역시 부평구 삼산2동 454-4,생활방범,2,,,,,032-509-5006,37.51273,126.7400,2026-03-31,,2026-05-19 22:58:17,2026-05-18 14:27:03
3540000,202635400000801128,인천광역시 부평구청,인천광역시 부평구 체육관로 161,인천광역시 부평구 삼산2동 450-1,생활방범,2,,,,,032-509-5006,37.51373,126.7448,2026-03-31,,2026-05-19 22:58:17,2026-05-18 14:27:03
3540000,202635400000801129,인천광역시 부평구청,인천광역시 부평구 대보로 12번길 11,인천광역시 부평구 삼산1동 167-7,생활방범,2,,,,,032-509-5006,37.51822,126.7402,2026-03-31,,2026-05-19 22:58:17,2026-05-18 14:27:03
3540000,202635400000801130,인천광역시 부평구청,인천광역시 부평구 수변로 333,인천광역시 부평구 삼산2동 445-5,생활방범,2,,,,,032-509-5006,37.51528,126.7390,2026-03-31,,2026-05-19 22:58:17,2026-05-18 14:27:03
3540000,202635400000801086,인천광역시 부평구청,인천광역시 부평구,인천광역시 부평구 부개2동 91-1,생활방범,2,,,,,032-509-5006,37.49724,126.7348,2026-03-31,,2026-05-19 22:58:16,2026-05-18 14:27:02
3540000,202635400000801122,인천광역시 부평구청,인천광역시 부평구 대보로24번길 5,인천광역시 부평구 삼산1동 77-3,생활방범,2,,,,,032-509-5006,37.51926,126.7391,2026-03-31,,2026-05-19 22:58:17,2026-05-18 14:27:03
3540000,202635400000801134,인천광역시 부평구청,인천광역시 부평구 서촌로 43,인천광역시 부평구 일신동 90-20,생활방범,2,,,,,032-509-5006,37.48627,126.7433,2026-03-31,,2026-05-19 22:58:17,2026-05-18 14:27:03
3540000,202635400000801131,인천광역시 부평구청,인천광역시 부평구 평천로 386,인천광역시 부평구 삼산2동 426-3,생활방범,2,,,,,032-509-5006,37.51702,126.7329,2026-03-31,,2026-05-19 22:58:17,2026-05-18 14:27:03
3540000,202635400000801133,인천광역시 부평구청,인천광역시 부평구,인천광역시 부평구 일신동 79-113,생활방범,2,,,,,032-509-5006,37.48150,126.7472,2026-03-31,,2026-05-19 22:58:17,2026-05-18 14:27:03
3540000,202635400000800844,인천광역시 부평구청,인천광역시 부평구 동수로126번길 25,인천광역시 부평구 부개1동 444-16,생활방범,2,,,,,032-509-5006,37.48371,126.7323,2026-03-31,,2026-05-19 22:58:21,2026-05-18 14:27:00
3540000,202635400000801154,인천광역시 부평구청,인천광역시 부평구 동수로128번길 10,인천광역시 부평구 부개1동 444-27,생활방범,2,,,,,032-509-5006,37.48460,126.7332,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:03
3540000,202635400000801156,인천광역시 부평구청,인천광역시 부평구 부평문화로 18914,인천광역시 부평구 부개2동 120-246,생활방범,2,,,,,032-509-5006,37.49389,126.7378,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:03
3540000,202635400000801157,인천광역시 부평구청,인천광역시 부평구 수변로37번길 151,인천광역시 부평구 부개2동 197-21,생활방범,2,,,,,032-509-5006,37.49032,126.7402,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:03
3540000,202635400000801155,인천광역시 부평구청,인천광역시 부평구 부평문화로163번길 337,인천광역시 부평구 부개2동 102-12,생활방범,2,,,,,032-509-5006,37.49538,126.7343,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:03
3540000,202635400000800903,인천광역시 부평구청,인천광역시 부평구 부흥로366번길 98,인천광역시 부평구 부평5동 156-13,생활방범,2,,,,,032-509-5006,37.49735,126.7328,2026-03-31,,2026-05-19 22:58:23,2026-05-18 14:27:01
3540000,202635400000801158,인천광역시 부평구청,인천광역시 부평구 수변로64번길 14,인천광역시 부평구 부개2동 490-1,어린이보호,2,,,,,032-509-5006,37.49212,126.7413,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:03
3540000,202635400000801159,인천광역시 부평구청,인천광역시 부평구 길주남로101번길 311,인천광역시 부평구 부개3동 481-8,생활방범,2,,,,,032-509-5006,37.50550,126.7330,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:03
3540000,202635400000800845,인천광역시 부평구청,인천광역시 부평구 일신로39번길 445,인천광역시 부평구 일신동 12-21,생활방범,2,,,,,032-509-5006,37.48117,126.7484,2026-03-31,,2026-05-19 22:58:21,2026-05-18 14:27:00
3540000,202635400000800846,인천광역시 부평구청,인천광역시 부평구 부평문화로80번길 16,인천광역시 부평구 부평5동 201-9,생활방범,2,,,,,032-509-5006,37.49386,126.7244,2026-03-31,,2026-05-19 22:58:21,2026-05-18 14:27:00
3540000,202635400000800904,인천광역시 부평구청,인천광역시 부평구 부일로113번길 294,인천광역시 부평구 부개2동 491-7,생활방범,2,,,,,032-509-5006,37.49135,126.7421,2026-03-31,,2026-05-19 22:58:23,2026-05-18 14:27:01
3540000,202635400000801117,인천광역시 부평구청,인천광역시 부평구 대정로82번길 11,인천광역시 부평구 부평5동 583-8,생활방범,2,,,,,032-509-5006,37.49240,126.7275,2026-03-31,,2026-05-19 22:58:17,2026-05-18 14:27:03
3540000,202635400000801160,인천광역시 부평구청,인천광역시 부평구 길주남로 155,인천광역시 부평구 부개3동 496-19,생활방범,2,,,,,032-509-5006,37.50415,126.7388,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:03
3540000,202635400000801103,인천광역시 부평구청,인천광역시 부평구 길주남로 256,인천광역시 부평구 부평4동 885-6,생활방범,2,,,,,032-509-5006,37.50469,126.7243,2026-03-31,,2026-05-19 22:58:16,2026-05-18 14:27:03
3540000,202635400000801105,인천광역시 부평구청,인천광역시 부평구 장제로231번길 14,인천광역시 부평구 부평4동 912-10,생활방범,2,,,,,032-509-5006,37.50639,126.7303,2026-03-31,,2026-05-19 22:58:16,2026-05-18 14:27:03
3540000,202635400000801106,인천광역시 부평구청,인천광역시 부평구 주부토로94번길 4,인천광역시 부평구 부평4동 10-25,생활방범,2,,,,,032-509-5006,37.50335,126.7262,2026-03-31,,2026-05-19 22:58:16,2026-05-18 14:27:03
3540000,202635400000801118,인천광역시 부평구청,인천광역시 부평구 장제로76번길 361,인천광역시 부평구 부평5동 454-2,생활방범,2,,,,,032-509-5006,37.49263,126.7317,2026-03-31,,2026-05-19 22:58:17,2026-05-18 14:27:03
3540000,202635400000801164,인천광역시 부평구청,인천광역시 부평구 부평문화로79번길 181,인천광역시 부평구 부평4동 204-77,생활방범,2,,,,,032-509-5006,37.49496,126.7248,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:03
3540000,202635400000801161,인천광역시 부평구청,인천광역시 부평구 부흥북로 153,인천광역시 부평구 부개3동 498-14,어린이보호,2,,,,,032-509-5006,37.50041,126.7395,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:03
3540000,202635400000801162,인천광역시 부평구청,인천광역시 부평구 장제로 227,인천광역시 부평구 부평4동 10-561,생활방범,2,,,,,032-509-5006,37.50592,126.7305,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:03
3540000,202635400000801165,인천광역시 부평구청,인천광역시 부평구 대정로36번길 15,인천광역시 부평구 부평4동 207-1,생활방범,3,,,,,032-509-5006,37.49566,126.7243,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:03
3540000,202635400000801163,인천광역시 부평구청,인천광역시 부평구 길주남로 54,인천광역시 부평구 부평4동 10-723,어린이보호,2,,,,,032-509-5006,37.50441,126.7273,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:03
3540000,202635400000800847,인천광역시 부평구청,인천광역시 부평구 항동로7번길 43,인천광역시 부평구 부개1동 352-19,어린이보호,1,,,,,032-509-5006,37.48498,126.7379,2026-03-31,,2026-05-19 22:58:21,2026-05-18 14:27:00
3540000,202635400000801272,인천광역시 부평구청,인천광역시 부평구 충선로 17610,인천광역시 부평구 부개3동 12-152,생활방범,2,,,,,032-509-5006,37.50486,126.7371,2026-03-31,,2026-05-19 22:58:21,2026-05-18 14:27:04
3540000,202635400000801273,인천광역시 부평구청,인천광역시 부평구 길주남로101번길 420,인천광역시 부평구 부개3동 486,생활방범,2,,,,,032-509-5006,37.50464,126.7340,2026-03-31,,2026-05-19 22:58:21,2026-05-18 14:27:04
3540000,202635400000801166,인천광역시 부평구청,인천광역시 부평구 시장로71번길 20,인천광역시 부평구 부평4동 240-15,생활방범,2,,,,,032-509-5006,37.49688,126.7277,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:03
3540000,202635400000801367,인천광역시 부평구청,인천광역시 부평구 대보로24번길 21,인천광역시 부평구 삼산1동78-11,쓰레기단속,1,,,,,032-509-6605,37.52260,126.7343,2026-03-31,,2026-05-19 22:58:20,2026-05-18 14:27:05
3540000,202635400000801368,인천광역시 부평구청,인천광역시 부평구 충선로 3347,인천광역시 부평구 삼산1동208-16,쓰레기단속,1,,,,,032-509-6605,37.51916,126.7360,2026-03-31,,2026-05-19 22:58:20,2026-05-18 14:27:05
3540000,202635400000801167,인천광역시 부평구청,인천광역시 부평구 장제로159번길 34,인천광역시 부평구 부평4동 396-56,생활방범,3,,,,,032-509-5006,37.49977,126.7284,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:03
3540000,202635400000801168,인천광역시 부평구청,인천광역시 부평구 부흥로303번길 14,인천광역시 부평구 부평4동 416-38,생활방범,3,,,,,032-509-5006,37.49890,126.7258,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:03
3540000,202635400000801169,인천광역시 부평구청,인천광역시 부평구 장제로231번길 83,인천광역시 부평구 부평4동 912-7,생활방범,2,,,,,032-509-5006,37.50677,126.7305,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:03
3540000,202635400000801170,인천광역시 부평구청,인천광역시 부평구 부흥북로96번길 2411,인천광역시 부평구 부평5동 118-28,생활방범,2,,,,,032-509-5006,37.49983,126.7320,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:03
3540000,202635400000801171,인천광역시 부평구청,인천광역시 부평구 장제로110번길 4,인천광역시 부평구 부평5동 134-15,어린이보호,2,,,,,032-509-5006,37.49521,126.7303,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:03
3540000,202635400000801172,인천광역시 부평구청,인천광역시 부평구 부흥로376번길 20,인천광역시 부평구 부평5동 167-20,어린이보호,3,,,,,032-509-5006,37.49686,126.7336,2026-03-31,,2026-05-19 22:58:18,2026-05-18 14:27:03
3540000,202635400000800936,인천광역시 부평구청,인천광역시 부평구 대보로12번길 1736,인천광역시 부평구 삼산1동 167-10,생활방범,2,,,,,032-509-5006,37.51895,126.7412,2026-03-31,,2026-05-19 22:58:24,2026-05-18 14:27:01
3540000,202635400000800937,인천광역시 부평구청,인천광역시 부평구 대보로12번길 1,인천광역시 부평구 삼산1동 169-2,생활방범,3,,,,,032-509-5006,37.51839,126.7393,2026-03-31,,2026-05-19 22:58:24,2026-05-18 14:27:01
3540000,202635400000801288,인천광역시 부평구청,인천광역시 부평구 장제로 190번길 3,인천광역시 부평구 부평5동 10-783,생활방범,1,,,,,032-509-5006,37.49588,126.7227,2026-03-31,,2026-05-19 22:58:22,2026-05-18 14:27:04
3540000,202635400000801289,인천광역시 부평구청,인천광역시 부평구 대정로 24,인천광역시 부평구 부평4동 203-6,생활방범,1,,,,,032-509-5006,37.49414,126.7226,2026-03-31,,2026-05-19 22:58:22,2026-05-18 14:27:04
3540000,202635400000801290,인천광역시 부평구청,인천광역시 부평구 장제로 109번길 292,인천광역시 부평구 부평5동 150-1,생활방범,1,,,,,032-509-5006,37.49384,126.7226,2026-03-31,,2026-05-19 22:58:22,2026-05-18 14:27:04
3540000,202635400000801291,인천광역시 부평구청,인천광역시 부평구 부흥북로 48,인천광역시 부평구 부평4동 406-37,생활방범,2,,,,,032-509-5006,37.5013,126.7272,2026-03-31,,2026-05-19 22:58:22,2026-05-18 14:27:04
3540000,202635400000801292,인천광역시 부평구청,인천광역시 부평구 장제로221번길 20,인천광역시 부평구 부평4동 10-582,생활방범,2,,,,,032-509-5006,37.50539,126.7299,2026-03-31,,2026-05-19 22:58:22,2026-05-18 14:27:04
3540000,202635400000801293,인천광역시 부평구청,인천광역시 부평구 장제로 201,인천광역시 부평구 부평4동 12-170,생활방범,2,,,,,032-509-5006,37.50360,126.7309,2026-03-31,,2026-05-19 22:58:22,2026-05-18 14:27:04
3540000,202635400000801226,인천광역시 부평구청,인천광역시 부평구 부평북로 426,인천광역시 부평구 삼산1동 388-2,생활방범,4,,,,,032-509-5006,37.52152,126.7403,2026-03-31,,2026-05-19 22:58:21,2026-05-18 14:27:04
3540000,202635400000801227,인천광역시 부평구청,인천광역시 부평구 부평북로 426,인천광역시 부평구 삼산1동 388-2,생활방범,4,,,,,032-509-5006,37.52192,126.7407,2026-03-31,,2026-05-19 22:58:21,2026-05-18 14:27:04
3540000,202635400000800871,인천광역시 부평구청,인천광역시 부평구 길주남로 137,인천광역시 부평구 부개3동 496-12,생활방범,2,,,,,032-509-5006,37.50452,126.7389,2026-03-31,,2026-05-19 22:58:22,2026-05-18 14:27:00
3540000,202635400000800898,인천광역시 부평구청,인천광역시 부평구,인천광역시 부평구 삼산1동 552,생활방범,2,,,,,032-509-5006,37.51996,126.7370,2026-03-31,,2026-05-19 22:58:23,2026-05-18 14:27:01
3540000,202635400000800899,인천광역시 부평구청,인천광역시 부평구 후정동로 9,인천광역시 부평구 삼산1동 197,생활방범,3,,,,,032-509-5006,37.51836,126.7378,2026-03-31,,2026-05-19 22:58:23,2026-05-18 14:27:01
3540000,202635400000800900,인천광역시 부평구청,인천광역시 부평구 경인로1059번길 28,인천광역시 부평구 부개1동 289,생활방범,2,,,,,032-509-5006,37.48848,126.7384,2026-03-31,,2026-05-19 22:58:23,2026-05-18 14:27:01
3540000,202635400000800901,인천광역시 부평구청,인천광역시 부평구 경인로1033번길 106,인천광역시 부평구 부개1동 276-1,생활방범,3,,,,,032-509-5006,37.48743,126.7350,2026-03-31,,2026-05-19 22:58:23,2026-05-18 14:27:01
3540000,202635400000800896,인천광역시 부평구청,인천광역시 부평구 부흥북로117번길 12,인천광역시 부평구 부개3동 19-1,생활방범,2,,,,,032-509-5006,37.50121,126.7354,2026-03-31,,2026-05-19 22:58:23,2026-05-18 14:27:01
3540000,202635400000801294,인천광역시 부평구청,인천광역시 부평구 장제로197번길 7,인천광역시 부평구 부평4동 12-19,생활방범,2,,,,,032-509-5006,37.50334,126.7301,2026-03-31,,2026-05-19 22:58:22,2026-05-18 14:27:04
